claim_id,npi,provider_name,specialty,state,cpt_code,cpt_desc,icd10_code,diagnosis,place_of_service,year,tot_benes,tot_srvcs,avg_submitted_chrg,avg_allowed_amt,avg_paid_amt,avg_standardized_amt,payment_to_charge_ratio,is_anomaly
CF20D252,7639687665,Holmes,Emergency Medicine,VA,70553,MRI brain with contrast,M17.11,"Primary osteoarthritis, right knee",Emergency Dept,2021,35,62,3449.51,1209.8,1007.56,1001.97,0.2921,False
20268C57,6047061739,King,Neurology,WI,99213,"Office visit - established patient, low complexity",M17.11,"Primary osteoarthritis, right knee",Emergency Dept,2020,284,554,186.81,60.18,50.45,55.06,0.2701,False
6292BBB8,9979468400,Myers,Orthopedic Surgery,WI,27447,Total knee replacement,M17.11,"Primary osteoarthritis, right knee",Emergency Dept,2023,399,401,15007.67,9252.19,8126.06,7376.69,0.5415,False
D1D436C0,9685657444,Stuart,Internal Medicine,CA,99291,"Critical care, first 30-74 minutes",I10,Essential hypertension,Office,2021,149,437,1184.29,679.8,542.83,492.81,0.4584,False
C3A73C24,7960789634,Sanchez,Physical Therapy,NJ,99223,Initial hospital care - high complexity,E11.9,Type 2 diabetes mellitus,Office,2020,336,513,335.58,166.36,148.72,151.25,0.4432,False
6E3365F4,4697470498,Garcia,Emergency Medicine,CA,99223,Initial hospital care - high complexity,K21.0,GERD with esophagitis,Office,2023,168,416,866.69,504.73,395.68,400.78,0.4565,False
F4964EF2,4776555474,Mejia,Orthopedic Surgery,WI,43239,Upper GI endoscopy with biopsy,J18.9,"Pneumonia, unspecified",Office,2022,308,801,3389.91,1430.92,1157.27,1145.69,0.3414,False
B066F3BF,8516231870,Hendrix,Gastroenterology,IN,99232,"Subsequent hospital care, per day",M17.11,"Primary osteoarthritis, right knee",Office,2023,126,233,298.41,100.46,82.74,83.92,0.2773,False
2388DFD0,2787405170,Cochran,Pulmonology,IL,85025,Complete blood count (CBC),F32.1,Major depressive disorder,Inpatient Hospital,2021,352,469,52.83,17.29,15.92,17.13,0.3013,False
19B18712,2463236768,Mack,Physical Therapy,PA,74177,CT abdomen and pelvis with contrast,I25.10,Coronary artery disease,Office,2020,154,167,2961.69,960.36,854.23,789.06,0.2884,False
2177719F,7555181201,Sanchez,Pulmonology,OH,70553,MRI brain with contrast,E11.9,Type 2 diabetes mellitus,Emergency Dept,2021,251,504,2967.25,1287.74,1059.68,1033.77,0.3571,False
8AE61DF0,2776391525,Grant,Family Practice,MA,31622,"Bronchoscopy, diagnostic",E11.9,Type 2 diabetes mellitus,Outpatient Hospital,2023,18,49,1599.86,859.97,688.47,737.46,0.4303,False
54D85EE1,6338450175,Oneal,Physical Therapy,WI,27447,Total knee replacement,M54.5,Low back pain,Office,2022,42,120,11408.09,5333.13,4758.74,4961.09,0.4171,False
B5139720,8719959362,Johnston,Neurology,IN,97110,Therapeutic exercise,J18.9,"Pneumonia, unspecified",Inpatient Hospital,2021,410,1372,62.89,38.11,32.71,34.91,0.5201,False
40752858,9520987399,Boyd,Emergency Medicine,OH,36415,Routine venipuncture,N39.0,Urinary tract infection,Office,2023,179,229,30.08,15.48,14.49,14.78,0.4817,False
A57390CA,0926951994,Rogers,Orthopedic Surgery,NY,99232,"Subsequent hospital care, per day",F32.1,Major depressive disorder,Inpatient Hospital,2020,381,925,243.69,139.01,116.49,106.55,0.478,False
29EDA250,8458978093,Shah,Psychiatry,IL,27447,Total knee replacement,J06.9,Acute upper respiratory infection,Emergency Dept,2020,323,1099,23845.25,13260.01,10251.22,10718.87,0.4299,False
9C7086D9,4697312811,Fletcher,General Surgery,OH,99291,"Critical care, first 30-74 minutes",M54.5,Low back pain,Outpatient Hospital,2020,211,476,1081.55,474.81,391.21,362.51,0.3617,False
1B4B73F7,9178573202,Durham,Emergency Medicine,MI,97110,Therapeutic exercise,I10,Essential hypertension,Emergency Dept,2020,130,393,59.54,23.56,18.57,18.28,0.3119,False
6FBD426B,4486021157,Finley,Emergency Medicine,AZ,85025,Complete blood count (CBC),M17.11,"Primary osteoarthritis, right knee",Emergency Dept,2020,65,158,45.16,25.43,20.49,19.9,0.4537,False
E85B9901,7143365103,Williams,General Surgery,GA,74177,CT abdomen and pelvis with contrast,J06.9,Acute upper respiratory infection,Outpatient Hospital,2022,124,376,1937.06,757.59,700.65,738.64,0.3617,False
280426F6,4499841828,Young,Radiology,TX,74177,CT abdomen and pelvis with contrast,I25.10,Coronary artery disease,Office,2022,48,84,3752.95,1929.64,1706.02,1672.72,0.4546,False
7FC562BF,5110654955,Horton,Psychiatry,IN,99232,"Subsequent hospital care, per day",M17.11,"Primary osteoarthritis, right knee",Office,2022,118,285,130.98,81.33,74.55,69.32,0.5692,False
A990DCC3,5485433242,Kirk,Pulmonology,MA,45378,"Colonoscopy, diagnostic",J06.9,Acute upper respiratory infection,Office,2020,490,720,1378.15,858.03,757.82,832.5,0.5499,False
517279DE,0611196405,Wood,General Surgery,NC,43239,Upper GI endoscopy with biopsy,M54.5,Low back pain,Emergency Dept,2021,482,635,2431.42,1063.39,924.13,897.75,0.3801,False
2105BC4C,9759198792,Arnold,Internal Medicine,TN,36415,Routine venipuncture,E11.9,Type 2 diabetes mellitus,Outpatient Hospital,2022,227,713,25.54,14.98,11.3,11.52,0.4424,False
5C09C9A0,4683253246,Turner,Neurology,OH,99232,"Subsequent hospital care, per day",M54.5,Low back pain,Office,2021,396,1227,296.23,152.2,131.29,136.97,0.4432,False
4DC7106E,2384505996,Rodriguez,Neurology,OH,97110,Therapeutic exercise,J18.9,"Pneumonia, unspecified",Inpatient Hospital,2021,350,1057,104.44,53.41,43.46,43.6,0.4161,False
C6CD7CCE,1771346494,Allen,Radiology,MI,43239,Upper GI endoscopy with biopsy,N39.0,Urinary tract infection,Outpatient Hospital,2022,239,584,2232.72,1216.51,1091.06,1182.86,0.4887,False
00CB4DC0,2766831264,Johnson,Internal Medicine,MO,99223,Initial hospital care - high complexity,F32.1,Major depressive disorder,Emergency Dept,2023,195,324,796.15,307.28,254.22,248.87,0.3193,False
5C89B7D7,2549188101,Fitzgerald,Emergency Medicine,WA,45378,"Colonoscopy, diagnostic",J18.9,"Pneumonia, unspecified",Outpatient Hospital,2022,203,580,1936.12,844.5,771.72,773.36,0.3986,False
94E37CC7,8366803341,Pineda,Gastroenterology,MD,99214,"Office visit - established patient, moderate complexity",M54.5,Low back pain,Emergency Dept,2020,465,1454,293.61,151.0,114.31,117.81,0.3893,False
34B028DF,9896663409,Stanley,Pulmonology,AZ,29881,Knee arthroscopy with meniscectomy,J18.9,"Pneumonia, unspecified",Emergency Dept,2020,299,861,3041.7,1074.35,851.2,894.76,0.2798,False
84B4F2E8,2974582058,Krueger,Pulmonology,VA,29881,Knee arthroscopy with meniscectomy,K21.0,GERD with esophagitis,Emergency Dept,2023,25,60,6379.84,3334.76,2705.26,2451.78,0.424,False
9F5F34EF,2399894109,Morgan,Physical Therapy,MO,27447,Total knee replacement,N39.0,Urinary tract infection,Emergency Dept,2022,99,215,24710.11,13146.48,12396.89,12283.56,0.5017,False
B7E89392,1459373611,Harris,Emergency Medicine,IN,80053,Comprehensive metabolic panel,I25.10,Coronary artery disease,Office,2023,290,942,47.51,29.26,22.07,20.65,0.4645,False
69A208DA,7182761812,Morgan,Gastroenterology,MO,43239,Upper GI endoscopy with biopsy,I10,Essential hypertension,Emergency Dept,2021,263,477,1715.55,948.16,840.49,895.49,0.4899,False
1E53F6CB,0088357374,Ray,Physical Therapy,TN,99223,Initial hospital care - high complexity,M54.5,Low back pain,Outpatient Hospital,2023,459,1040,304.09,152.97,141.38,130.21,0.4649,False
0850E57B,9990963977,Young,Psychiatry,MI,99232,"Subsequent hospital care, per day",K21.0,GERD with esophagitis,Office,2023,408,1148,234.16,119.31,94.84,96.84,0.405,False
CD157831,7607341096,Davila,Family Practice,WI,99232,"Subsequent hospital care, per day",N39.0,Urinary tract infection,Emergency Dept,2020,142,189,167.89,92.33,83.3,91.6,0.4962,False
197778A0,1057283725,Boyle,Radiology,GA,99214,"Office visit - established patient, moderate complexity",I10,Essential hypertension,Office,2022,462,1020,132.67,41.19,37.76,35.8,0.2846,False
2DFE007D,0106891333,Stephenson,Cardiology,TN,85025,Complete blood count (CBC),M17.11,"Primary osteoarthritis, right knee",Inpatient Hospital,2021,455,1373,55.66,17.59,14.04,13.11,0.2522,False
8268D560,5627697806,Miller,Cardiology,MA,99285,Emergency dept visit - high complexity,J18.9,"Pneumonia, unspecified",Emergency Dept,2021,390,962,1709.13,824.93,677.61,644.44,0.3965,False
69B4A926,3645960067,Lawson,Physical Therapy,MA,70553,MRI brain with contrast,J06.9,Acute upper respiratory infection,Office,2023,53,109,1250.13,433.71,405.1,368.24,0.324,False
AAB131FF,3134383567,Owens,Gastroenterology,FL,99223,Initial hospital care - high complexity,I25.10,Coronary artery disease,Office,2023,386,1263,431.83,216.77,193.35,198.84,0.4477,False
9453435B,5297572115,Brown,Family Practice,IN,97110,Therapeutic exercise,J18.9,"Pneumonia, unspecified",Outpatient Hospital,2020,456,1272,105.04,63.93,51.16,48.66,0.4871,False
C2E2D278,8572405342,Campbell,Family Practice,FL,74177,CT abdomen and pelvis with contrast,F32.1,Major depressive disorder,Emergency Dept,2022,419,1071,1697.32,1048.3,887.76,841.99,0.523,False
23A81802,2574881688,Wise,Neurology,IN,90837,"Psychotherapy, 60 minutes",J06.9,Acute upper respiratory infection,Emergency Dept,2023,177,506,135.1,79.26,67.06,63.94,0.4964,False
234C9743,6336271524,Smith,Orthopedic Surgery,MI,90837,"Psychotherapy, 60 minutes",J18.9,"Pneumonia, unspecified",Outpatient Hospital,2021,438,1309,280.4,122.9,98.35,104.24,0.3507,False
F66EADD7,2684837745,Chapman,Internal Medicine,OH,80053,Comprehensive metabolic panel,I10,Essential hypertension,Office,2022,481,1147,74.04,30.78,26.85,27.11,0.3626,False
A5097F7D,5118454567,Brown,Physical Therapy,AZ,90837,"Psychotherapy, 60 minutes",J18.9,"Pneumonia, unspecified",Outpatient Hospital,2021,346,1181,111.53,65.15,51.5,50.92,0.4618,False
56EC48E1,3417020317,Thompson,Family Practice,PA,99285,Emergency dept visit - high complexity,M54.5,Low back pain,Emergency Dept,2020,287,690,1214.17,597.44,509.3,466.7,0.4195,False
39BBFEA8,1672402984,Smith,Emergency Medicine,NC,80053,Comprehensive metabolic panel,F32.1,Major depressive disorder,Outpatient Hospital,2022,243,361,58.86,36.86,34.22,33.98,0.5814,False
A1DB3593,9284641769,Robinson,Orthopedic Surgery,WA,99223,Initial hospital care - high complexity,K21.0,GERD with esophagitis,Outpatient Hospital,2020,362,722,865.36,355.17,295.14,308.62,0.3411,False
7CDCE650,3152749679,Carter,Internal Medicine,NJ,99223,Initial hospital care - high complexity,M54.5,Low back pain,Inpatient Hospital,2020,196,376,828.23,467.41,389.05,411.71,0.4697,False
B6B7EA4A,6063253806,Clarke,Internal Medicine,CA,36415,Routine venipuncture,N39.0,Urinary tract infection,Office,2023,23,65,16.31,6.3,5.11,5.39,0.3133,False
81B97B53,5456972731,Strong,General Surgery,PA,99285,Emergency dept visit - high complexity,F32.1,Major depressive disorder,Outpatient Hospital,2021,120,406,1439.57,882.49,759.0,723.64,0.5272,False
95D9C5B6,1984549463,Francis,Orthopedic Surgery,TN,74177,CT abdomen and pelvis with contrast,I25.10,Coronary artery disease,Office,2023,271,829,2450.41,1208.08,1122.91,1049.05,0.4583,False
A80CE089,2636853730,Robinson,Gastroenterology,AZ,70553,MRI brain with contrast,K21.0,GERD with esophagitis,Office,2023,301,821,2315.53,963.31,822.11,781.42,0.355,False
C7666A7C,8214681213,Lopez,Emergency Medicine,AZ,43239,Upper GI endoscopy with biopsy,J06.9,Acute upper respiratory infection,Inpatient Hospital,2020,231,671,1942.8,1077.61,885.1,841.95,0.4556,False
8330ACF1,6478216970,Tucker,Internal Medicine,WA,97110,Therapeutic exercise,F32.1,Major depressive disorder,Outpatient Hospital,2021,198,371,107.68,37.99,33.44,32.63,0.3105,False
224E90A0,5663452000,Perry,Pulmonology,WA,85025,Complete blood count (CBC),M17.11,"Primary osteoarthritis, right knee",Emergency Dept,2023,479,1173,35.23,15.82,14.36,13.88,0.4076,False
539DBF0A,5179695454,Washington,Family Practice,PA,71046,"Chest X-ray, 2 views",M17.11,"Primary osteoarthritis, right knee",Office,2022,442,1370,118.12,45.33,36.84,35.51,0.3119,False
FD1D2512,9702431548,Ramirez,Family Practice,TN,31622,"Bronchoscopy, diagnostic",J18.9,"Pneumonia, unspecified",Outpatient Hospital,2021,281,848,3717.35,1646.81,1441.18,1383.31,0.3877,False
C7900180,0941067441,Nixon,Neurology,IN,80053,Comprehensive metabolic panel,J06.9,Acute upper respiratory infection,Office,2021,49,59,48.19,17.19,15.44,14.55,0.3204,False
C732E8E9,9807759277,Brown,Neurology,WA,99213,"Office visit - established patient, low complexity",I10,Essential hypertension,Outpatient Hospital,2021,322,1002,130.44,52.77,39.89,39.36,0.3058,False
9D8A42DE,9264910603,Kelly,Family Practice,FL,99214,"Office visit - established patient, moderate complexity",J06.9,Acute upper respiratory infection,Emergency Dept,2021,44,58,185.24,115.1,96.03,100.51,0.5184,False
D563F5DB,9768236901,Graves,Radiology,FL,27447,Total knee replacement,N39.0,Urinary tract infection,Office,2020,120,302,23426.55,10940.21,8887.31,9275.73,0.3794,False
7F78CDD4,9071989117,Bennett,Gastroenterology,VA,80053,Comprehensive metabolic panel,M54.5,Low back pain,Emergency Dept,2021,15,18,65.69,30.13,22.92,22.47,0.3489,False
7DE54E0F,5124173410,Cook,Orthopedic Surgery,OH,70553,MRI brain with contrast,J18.9,"Pneumonia, unspecified",Office,2020,440,1124,3182.03,1143.24,1019.31,1049.59,0.3203,False
EE37B15A,8551329038,Wilson,Family Practice,IN,99285,Emergency dept visit - high complexity,J18.9,"Pneumonia, unspecified",Outpatient Hospital,2023,142,468,945.12,409.75,365.63,373.29,0.3869,False
B65C972F,0439949004,Adams,Orthopedic Surgery,MD,74177,CT abdomen and pelvis with contrast,E11.9,Type 2 diabetes mellitus,Office,2020,223,284,2975.53,1823.64,1497.51,1488.4,0.5033,False
5BDAE21C,3540190096,Parsons,Orthopedic Surgery,TN,99232,"Subsequent hospital care, per day",F32.1,Major depressive disorder,Office,2022,212,677,298.04,127.07,108.91,99.75,0.3654,False
1D7FB92A,1967626786,Lopez,Cardiology,MA,71046,"Chest X-ray, 2 views",K21.0,GERD with esophagitis,Inpatient Hospital,2022,161,325,101.92,32.36,26.33,26.94,0.2583,False
FF267AA1,9520458202,Guerrero,Internal Medicine,AZ,71046,"Chest X-ray, 2 views",M17.11,"Primary osteoarthritis, right knee",Inpatient Hospital,2022,120,211,121.9,41.19,33.1,31.58,0.2715,False
6381323E,7124569101,Rodgers,Internal Medicine,MO,71046,"Chest X-ray, 2 views",J18.9,"Pneumonia, unspecified",Outpatient Hospital,2021,259,425,148.05,66.47,50.08,50.8,0.3383,False
DA168BD3,5234256098,Johnson,Cardiology,MI,31622,"Bronchoscopy, diagnostic",M54.5,Low back pain,Emergency Dept,2021,336,493,3810.63,2192.0,2071.01,1899.97,0.5435,False
2DDD0C2A,9842358207,Johnson,Neurology,OH,31622,"Bronchoscopy, diagnostic",J18.9,"Pneumonia, unspecified",Emergency Dept,2021,250,587,4371.0,2787.64,2373.01,2350.87,0.5429,False
5B626444,9517061493,Munoz,Orthopedic Surgery,NJ,93306,Echocardiography with doppler,I10,Essential hypertension,Office,2021,297,816,1191.9,762.3,611.05,579.75,0.5127,False
31ED06A1,8845974240,Roberts,Physical Therapy,IN,31622,"Bronchoscopy, diagnostic",J18.9,"Pneumonia, unspecified",Emergency Dept,2023,237,409,4856.84,1842.07,1731.0,1861.04,0.3564,False
44D36F02,5311559426,Brewer,Family Practice,IN,99285,Emergency dept visit - high complexity,J06.9,Acute upper respiratory infection,Outpatient Hospital,2022,409,1105,1148.07,461.83,408.46,387.42,0.3558,False
02B6B3AB,1158827491,Bean,Emergency Medicine,WA,31622,"Bronchoscopy, diagnostic",I25.10,Coronary artery disease,Office,2023,338,750,4196.68,1319.7,1024.7,1098.83,0.2442,False
185CC511,8762110989,Knight,Internal Medicine,NC,70553,MRI brain with contrast,J18.9,"Pneumonia, unspecified",Emergency Dept,2020,395,1132,1334.73,650.35,525.68,548.42,0.3938,False
3CE88451,5954648312,Lewis,Gastroenterology,VA,99285,Emergency dept visit - high complexity,M17.11,"Primary osteoarthritis, right knee",Office,2021,319,325,973.9,318.4,267.47,250.63,0.2746,False
8229A8B2,6205191122,Nicholson,Family Practice,MD,85025,Complete blood count (CBC),N39.0,Urinary tract infection,Outpatient Hospital,2020,8,9,51.49,19.29,15.02,14.17,0.2917,False
53C66133,9083108104,Tyler,Pulmonology,AZ,99291,"Critical care, first 30-74 minutes",M54.5,Low back pain,Office,2020,311,426,881.95,495.13,408.69,401.26,0.4634,False
09D5F55E,7595907357,Ware,Cardiology,WA,85025,Complete blood count (CBC),M17.11,"Primary osteoarthritis, right knee",Inpatient Hospital,2023,242,638,46.52,20.04,15.92,16.05,0.3422,False
325FF5E0,4909201219,Ramos,Neurology,WI,45378,"Colonoscopy, diagnostic",J18.9,"Pneumonia, unspecified",Outpatient Hospital,2020,414,826,2233.78,1353.91,1211.02,1162.36,0.5421,False
25CF751B,3358710189,Romero,Gastroenterology,PA,99291,"Critical care, first 30-74 minutes",E11.9,Type 2 diabetes mellitus,Outpatient Hospital,2023,403,719,1196.34,683.8,547.75,542.81,0.4579,False
7B3ABB9B,7137382701,Mccann,Orthopedic Surgery,MD,31622,"Bronchoscopy, diagnostic",J06.9,Acute upper respiratory infection,Inpatient Hospital,2023,285,547,4439.68,1387.5,1108.51,1210.28,0.2497,False
D31830B8,1388011997,Baldwin,Radiology,MO,71046,"Chest X-ray, 2 views",K21.0,GERD with esophagitis,Inpatient Hospital,2022,414,693,146.09,94.26,85.45,78.92,0.5849,True
ABF8F11A,6923686568,Avila,Family Practice,MO,36415,Routine venipuncture,I25.10,Coronary artery disease,Office,2020,437,1322,36.35,17.4,15.9,15.24,0.4374,False
488F9816,5172506817,Norman,General Surgery,TX,71046,"Chest X-ray, 2 views",E11.9,Type 2 diabetes mellitus,Outpatient Hospital,2022,131,142,133.63,81.05,69.43,74.35,0.5196,False
73E02A99,5255144134,Garner,Radiology,OH,99291,"Critical care, first 30-74 minutes",E11.9,Type 2 diabetes mellitus,Inpatient Hospital,2023,13,41,819.41,247.03,229.02,228.51,0.2795,False
211D376C,9156296646,Dominguez,Physical Therapy,TN,99285,Emergency dept visit - high complexity,J06.9,Acute upper respiratory infection,Office,2023,229,285,1752.83,876.99,772.67,773.05,0.4408,False
E144E072,7689529561,Foley,General Surgery,IN,99232,"Subsequent hospital care, per day",F32.1,Major depressive disorder,Inpatient Hospital,2022,15,22,148.83,83.07,73.96,69.16,0.4969,False
862B406B,5097687791,Wallace,Internal Medicine,MD,29881,Knee arthroscopy with meniscectomy,E11.9,Type 2 diabetes mellitus,Office,2020,224,638,3249.42,1896.48,1691.46,1761.69,0.5205,False
F99B33E0,5489621963,Dominguez,Family Practice,GA,43239,Upper GI endoscopy with biopsy,M17.11,"Primary osteoarthritis, right knee",Office,2021,12,24,3014.86,1289.29,1168.79,1224.28,0.3877,False
E1A83C5E,4532206069,Montgomery,Radiology,NC,99285,Emergency dept visit - high complexity,J06.9,Acute upper respiratory infection,Emergency Dept,2020,381,653,1591.36,882.25,701.53,641.32,0.4408,False
FD091AF6,1383691517,Smith,Emergency Medicine,TX,85025,Complete blood count (CBC),M17.11,"Primary osteoarthritis, right knee",Inpatient Hospital,2022,259,870,61.03,37.85,32.92,30.97,0.5394,False
A1474D21,4109185608,Trevino,Emergency Medicine,TN,99214,"Office visit - established patient, moderate complexity",I25.10,Coronary artery disease,Outpatient Hospital,2022,494,1439,332.56,155.78,124.56,116.35,0.3745,False
C1A9D720,8425943624,Rodriguez,Radiology,MD,93306,Echocardiography with doppler,N39.0,Urinary tract infection,Outpatient Hospital,2023,138,308,1271.32,565.31,460.59,496.39,0.3623,False
8066CECB,6302090545,Reed,Psychiatry,NC,74177,CT abdomen and pelvis with contrast,J06.9,Acute upper respiratory infection,Office,2020,248,382,2942.72,1000.0,853.15,894.17,0.2899,False
